congress,congress_year,name,chamber,state,party,date_of_birth,birth_year,age_at_start,generation
82,1951,Henry Larcade,House,LA,Democrat,1890-07-12,1890.0,60.0,Pre-G.I.
83,1953,Henry Larcade,House,LA,Democrat,1890-07-12,1890.0,62.0,Pre-G.I.
80,1947,Herbert Lehman,Senate,NY,Democrat,1878-03-28,1878.0,68.0,Pre-G.I.
81,1949,Herbert Lehman,Senate,NY,Democrat,1878-03-28,1878.0,70.0,Pre-G.I.
82,1951,Herbert Lehman,Senate,NY,Democrat,1878-03-28,1878.0,72.0,Pre-G.I.
83,1953,Herbert Lehman,Senate,NY,Democrat,1878-03-28,1878.0,74.0,Pre-G.I.
84,1955,Herbert Lehman,Senate,NY,Democrat,1878-03-28,1878.0,76.0,Pre-G.I.
85,1957,Herbert Lehman,Senate,NY,Democrat,1878-03-28,1878.0,78.0,Pre-G.I.
80,1947,James Lind,House,PA,Democrat,1900-10-17,1900.0,46.0,Pre-G.I.
81,1949,James Lind,House,PA,Democrat,1900-10-17,1900.0,48.0,Pre-G.I.
82,1951,James Lind,House,PA,Democrat,1900-10-17,1900.0,50.0,Pre-G.I.
83,1953,James Lind,House,PA,Democrat,1900-10-17,1900.0,52.0,Pre-G.I.
80,1947,Clare Magee,House,MO,Democrat,1899-03-31,1899.0,47.0,Pre-G.I.
81,1949,Clare Magee,House,MO,Democrat,1899-03-31,1899.0,49.0,Pre-G.I.
82,1951,Clare Magee,House,MO,Democrat,1899-03-31,1899.0,51.0,Pre-G.I.
83,1953,Clare Magee,House,MO,Democrat,1899-03-31,1899.0,53.0,Pre-G.I.
72,1931,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,54.0,Pre-G.I.
73,1933,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,56.0,Pre-G.I.
74,1935,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,58.0,Pre-G.I.
75,1937,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,60.0,Pre-G.I.
76,1939,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,62.0,Pre-G.I.
77,1941,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,64.0,Pre-G.I.
78,1943,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,66.0,Pre-G.I.
79,1945,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,68.0,Pre-G.I.
80,1947,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,70.0,Pre-G.I.
81,1949,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,72.0,Pre-G.I.
82,1951,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,74.0,Pre-G.I.
83,1953,Patrick McCarran,Senate,NV,Democrat,1876-08-08,1876.0,76.0,Pre-G.I.
80,1947,Christopher McGrath,House,NY,Democrat,1902-05-15,1902.0,44.0,G.I. Generation
81,1949,Christopher McGrath,House,NY,Democrat,1902-05-15,1902.0,46.0,G.I. Generation
82,1951,Christopher McGrath,House,NY,Democrat,1902-05-15,1902.0,48.0,G.I. Generation
83,1953,Christopher McGrath,House,NY,Democrat,1902-05-15,1902.0,50.0,G.I. Generation
80,1947,John McGuire,House,CT,Democrat,1906-02-28,1906.0,40.0,G.I. Generation
81,1949,John McGuire,House,CT,Democrat,1906-02-28,1906.0,42.0,G.I. Generation
82,1951,John McGuire,House,CT,Democrat,1906-02-28,1906.0,44.0,G.I. Generation
83,1953,John McGuire,House,CT,Democrat,1906-02-28,1906.0,46.0,G.I. Generation
80,1947,Clinton McKinnon,House,CA,Democrat,1906-02-05,1906.0,40.0,G.I. Generation
81,1949,Clinton McKinnon,House,CA,Democrat,1906-02-05,1906.0,42.0,G.I. Generation
82,1951,Clinton McKinnon,House,CA,Democrat,1906-02-05,1906.0,44.0,G.I. Generation
83,1953,Clinton McKinnon,House,CA,Democrat,1906-02-05,1906.0,46.0,G.I. Generation
78,1943,Brien McMahon,Senate,CT,Democrat,1903-10-06,1903.0,39.0,G.I. Generation
79,1945,Brien McMahon,Senate,CT,Democrat,1903-10-06,1903.0,41.0,G.I. Generation
80,1947,Brien McMahon,Senate,CT,Democrat,1903-10-06,1903.0,43.0,G.I. Generation
81,1949,Brien McMahon,Senate,CT,Democrat,1903-10-06,1903.0,45.0,G.I. Generation
82,1951,Brien McMahon,Senate,CT,Democrat,1903-10-06,1903.0,47.0,G.I. Generation
83,1953,Brien McMahon,Senate,CT,Democrat,1903-10-06,1903.0,49.0,G.I. Generation
81,1949,Chester McMullen,House,FL,Democrat,1902-12-06,1902.0,46.0,G.I. Generation
82,1951,Chester McMullen,House,FL,Democrat,1902-12-06,1902.0,48.0,G.I. Generation
83,1953,Chester McMullen,House,FL,Democrat,1902-12-06,1902.0,50.0,G.I. Generation
76,1939,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,47.0,Pre-G.I.
77,1941,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,49.0,Pre-G.I.
78,1943,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,51.0,Pre-G.I.
79,1945,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,53.0,Pre-G.I.
80,1947,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,55.0,Pre-G.I.
81,1949,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,57.0,Pre-G.I.
82,1951,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,59.0,Pre-G.I.
83,1953,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,61.0,Pre-G.I.
84,1955,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,63.0,Pre-G.I.
85,1957,Eugene Millikin,Senate,CO,Republican,1891-02-12,1891.0,65.0,Pre-G.I.
78,1943,Hugh Mitchell,Senate,WA,Democrat,1907-03-22,1907.0,35.0,G.I. Generation
79,1945,Hugh Mitchell,Senate,WA,Democrat,1907-03-22,1907.0,37.0,G.I. Generation
80,1947,Hugh Mitchell,House,WA,Democrat,1907-03-22,1907.0,39.0,G.I. Generation
81,1949,Hugh Mitchell,House,WA,Democrat,1907-03-22,1907.0,41.0,G.I. Generation
82,1951,Hugh Mitchell,House,WA,Democrat,1907-03-22,1907.0,43.0,G.I. Generation
83,1953,Hugh Mitchell,House,WA,Democrat,1907-03-22,1907.0,45.0,G.I. Generation
81,1949,Arthur Moody,Senate,MI,Democrat,1902-02-13,1902.0,46.0,G.I. Generation
82,1951,Arthur Moody,Senate,MI,Democrat,1902-02-13,1902.0,48.0,G.I. Generation
83,1953,Arthur Moody,Senate,MI,Democrat,1902-02-13,1902.0,50.0,G.I. Generation
74,1935,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,49.0,Pre-G.I.
75,1937,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,51.0,Pre-G.I.
76,1939,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,53.0,Pre-G.I.
77,1941,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,55.0,Pre-G.I.
78,1943,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,57.0,Pre-G.I.
79,1945,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,59.0,Pre-G.I.
80,1947,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,61.0,Pre-G.I.
81,1949,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,63.0,Pre-G.I.
82,1951,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,65.0,Pre-G.I.
83,1953,John Murdock,House,AZ,Democrat,1885-04-20,1885.0,67.0,Pre-G.I.
80,1947,James Murphy,House,NY,Democrat,1898-11-03,1898.0,48.0,Pre-G.I.
81,1949,James Murphy,House,NY,Democrat,1898-11-03,1898.0,50.0,Pre-G.I.
82,1951,James Murphy,House,NY,Democrat,1898-11-03,1898.0,52.0,Pre-G.I.
83,1953,James Murphy,House,NY,Democrat,1898-11-03,1898.0,54.0,Pre-G.I.
75,1937,Reid Murray,House,WI,Republican,1887-10-16,1887.0,49.0,Pre-G.I.
76,1939,Reid Murray,House,WI,Republican,1887-10-16,1887.0,51.0,Pre-G.I.
77,1941,Reid Murray,House,WI,Republican,1887-10-16,1887.0,53.0,Pre-G.I.
78,1943,Reid Murray,House,WI,Republican,1887-10-16,1887.0,55.0,Pre-G.I.
79,1945,Reid Murray,House,WI,Republican,1887-10-16,1887.0,57.0,Pre-G.I.
80,1947,Reid Murray,House,WI,Republican,1887-10-16,1887.0,59.0,Pre-G.I.
81,1949,Reid Murray,House,WI,Republican,1887-10-16,1887.0,61.0,Pre-G.I.
82,1951,Reid Murray,House,WI,Republican,1887-10-16,1887.0,63.0,Pre-G.I.
83,1953,Reid Murray,House,WI,Republican,1887-10-16,1887.0,65.0,Pre-G.I.
80,1947,Harry O’Neill,House,PA,Democrat,1889-02-10,1889.0,57.0,Pre-G.I.
81,1949,Harry O’Neill,House,PA,Democrat,1889-02-10,1889.0,59.0,Pre-G.I.
82,1951,Harry O’Neill,House,PA,Democrat,1889-02-10,1889.0,61.0,Pre-G.I.
83,1953,Harry O’Neill,House,PA,Democrat,1889-02-10,1889.0,63.0,Pre-G.I.
74,1935,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,32.0,G.I. Generation
75,1937,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,34.0,G.I. Generation
76,1939,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,36.0,G.I. Generation
77,1941,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,38.0,G.I. Generation
78,1943,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,40.0,G.I. Generation
79,1945,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,42.0,G.I. Generation
80,1947,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,44.0,G.I. Generation
81,1949,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,46.0,G.I. Generation
82,1951,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,48.0,G.I. Generation
83,1953,Donald O’Toole,House,NY,Democrat,1902-08-01,1902.0,50.0,G.I. Generation
78,1943,Thomas Pickett,House,TX,Democrat,1906-08-14,1906.0,36.0,G.I. Generation
79,1945,Thomas Pickett,House,TX,Democrat,1906-08-14,1906.0,38.0,G.I. Generation
80,1947,Thomas Pickett,House,TX,Democrat,1906-08-14,1906.0,40.0,G.I. Generation
81,1949,Thomas Pickett,House,TX,Democrat,1906-08-14,1906.0,42.0,G.I. Generation
82,1951,Thomas Pickett,House,TX,Democrat,1906-08-14,1906.0,44.0,G.I. Generation
83,1953,Thomas Pickett,House,TX,Democrat,1906-08-14,1906.0,46.0,G.I. Generation
80,1947,Thomas Quinn,House,NY,Democrat,1903-03-16,1903.0,43.0,G.I. Generation
81,1949,Thomas Quinn,House,NY,Democrat,1903-03-16,1903.0,45.0,G.I. Generation
82,1951,Thomas Quinn,House,NY,Democrat,1903-03-16,1903.0,47.0,G.I. Generation
83,1953,Thomas Quinn,House,NY,Democrat,1903-03-16,1903.0,49.0,G.I. Generation
72,1931,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,53.0,Pre-G.I.
73,1933,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,55.0,Pre-G.I.
74,1935,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,57.0,Pre-G.I.
75,1937,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,59.0,Pre-G.I.
76,1939,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,61.0,Pre-G.I.
77,1941,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,63.0,Pre-G.I.
78,1943,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,65.0,Pre-G.I.
80,1947,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,69.0,Pre-G.I.
81,1949,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,71.0,Pre-G.I.
82,1951,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,73.0,Pre-G.I.
83,1953,Robert Ramsay,House,WV,Democrat,1877-03-24,1877.0,75.0,Pre-G.I.
66,1919,John Rankin,House,MS,Democrat,1882-03-29,1882.0,36.0,Pre-G.I.
67,1921,John Rankin,House,MS,Democrat,1882-03-29,1882.0,38.0,Pre-G.I.
68,1923,John Rankin,House,MS,Democrat,1882-03-29,1882.0,40.0,Pre-G.I.
69,1925,John Rankin,House,MS,Democrat,1882-03-29,1882.0,42.0,Pre-G.I.
70,1927,John Rankin,House,MS,Democrat,1882-03-29,1882.0,44.0,Pre-G.I.
71,1929,John Rankin,House,MS,Democrat,1882-03-29,1882.0,46.0,Pre-G.I.
72,1931,John Rankin,House,MS,Democrat,1882-03-29,1882.0,48.0,Pre-G.I.
73,1933,John Rankin,House,MS,Democrat,1882-03-29,1882.0,50.0,Pre-G.I.
74,1935,John Rankin,House,MS,Democrat,1882-03-29,1882.0,52.0,Pre-G.I.
75,1937,John Rankin,House,MS,Democrat,1882-03-29,1882.0,54.0,Pre-G.I.
76,1939,John Rankin,House,MS,Democrat,1882-03-29,1882.0,56.0,Pre-G.I.
77,1941,John Rankin,House,MS,Democrat,1882-03-29,1882.0,58.0,Pre-G.I.
78,1943,John Rankin,House,MS,Democrat,1882-03-29,1882.0,60.0,Pre-G.I.
79,1945,John Rankin,House,MS,Democrat,1882-03-29,1882.0,62.0,Pre-G.I.
80,1947,John Rankin,House,MS,Democrat,1882-03-29,1882.0,64.0,Pre-G.I.
81,1949,John Rankin,House,MS,Democrat,1882-03-29,1882.0,66.0,Pre-G.I.
82,1951,John Rankin,House,MS,Democrat,1882-03-29,1882.0,68.0,Pre-G.I.
83,1953,John Rankin,House,MS,Democrat,1882-03-29,1882.0,70.0,Pre-G.I.
79,1945,Monroe Redden,House,NC,Democrat,1901-09-24,1901.0,43.0,G.I. Generation
80,1947,Monroe Redden,House,NC,Democrat,1901-09-24,1901.0,45.0,G.I. Generation
81,1949,Monroe Redden,House,NC,Democrat,1901-09-24,1901.0,47.0,G.I. Generation
82,1951,Monroe Redden,House,NC,Democrat,1901-09-24,1901.0,49.0,G.I. Generation
83,1953,Monroe Redden,House,NC,Democrat,1901-09-24,1901.0,51.0,G.I. Generation
79,1945,Robert Ross,House,NY,Republican,1903-06-04,1903.0,41.0,G.I. Generation
80,1947,Robert Ross,House,NY,Republican,1903-06-04,1903.0,43.0,G.I. Generation
81,1949,Robert Ross,House,NY,Republican,1903-06-04,1903.0,45.0,G.I. Generation
82,1951,Robert Ross,House,NY,Republican,1903-06-04,1903.0,47.0,G.I. Generation
83,1953,Robert Ross,House,NY,Republican,1903-06-04,1903.0,49.0,G.I. Generation
59,1905,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,38.0,Pre-G.I.
60,1907,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,40.0,Pre-G.I.
61,1909,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,42.0,Pre-G.I.
62,1911,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,44.0,Pre-G.I.
63,1913,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,46.0,Pre-G.I.
64,1915,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,48.0,Pre-G.I.
65,1917,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,50.0,Pre-G.I.
66,1919,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,52.0,Pre-G.I.
67,1921,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,54.0,Pre-G.I.
68,1923,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,56.0,Pre-G.I.
69,1925,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,58.0,Pre-G.I.
70,1927,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,60.0,Pre-G.I.
71,1929,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,62.0,Pre-G.I.
72,1931,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,64.0,Pre-G.I.
73,1933,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,66.0,Pre-G.I.
74,1935,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,68.0,Pre-G.I.
75,1937,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,70.0,Pre-G.I.
76,1939,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,72.0,Pre-G.I.
77,1941,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,74.0,Pre-G.I.
78,1943,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,76.0,Pre-G.I.
79,1945,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,78.0,Pre-G.I.
80,1947,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,80.0,Pre-G.I.
81,1949,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,82.0,Pre-G.I.
82,1951,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,84.0,Pre-G.I.
83,1953,Adolph Sabath,House,IL,Democrat,1866-04-04,1866.0,86.0,Pre-G.I.
75,1937,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,43.0,Pre-G.I.
76,1939,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,45.0,Pre-G.I.
77,1941,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,47.0,Pre-G.I.
78,1943,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,49.0,Pre-G.I.
79,1945,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,51.0,Pre-G.I.
80,1947,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,53.0,Pre-G.I.
81,1949,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,55.0,Pre-G.I.
82,1951,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,57.0,Pre-G.I.
83,1953,Lansdale Sasscer,House,MD,Democrat,1893-09-30,1893.0,59.0,Pre-G.I.
78,1943,George Schwabe,House,OK,Republican,1886-07-26,1886.0,56.0,Pre-G.I.
79,1945,George Schwabe,House,OK,Republican,1886-07-26,1886.0,58.0,Pre-G.I.
80,1947,George Schwabe,House,OK,Republican,1886-07-26,1886.0,60.0,Pre-G.I.
81,1949,George Schwabe,House,OK,Republican,1886-07-26,1886.0,62.0,Pre-G.I.
82,1951,George Schwabe,House,OK,Republican,1886-07-26,1886.0,64.0,Pre-G.I.
83,1953,George Schwabe,House,OK,Republican,1886-07-26,1886.0,66.0,Pre-G.I.
79,1945,Hardie Scott,House,PA,Republican,1907-06-07,1907.0,37.0,G.I. Generation
80,1947,Hardie Scott,House,PA,Republican,1907-06-07,1907.0,39.0,G.I. Generation
81,1949,Hardie Scott,House,PA,Republican,1907-06-07,1907.0,41.0,G.I. Generation
82,1951,Hardie Scott,House,PA,Republican,1907-06-07,1907.0,43.0,G.I. Generation
83,1953,Hardie Scott,House,PA,Republican,1907-06-07,1907.0,45.0,G.I. Generation
81,1949,Frederick Seaton,Senate,NE,Republican,1909-12-11,1909.0,39.0,G.I. Generation
82,1951,Frederick Seaton,Senate,NE,Republican,1909-12-11,1909.0,41.0,G.I. Generation
83,1953,Frederick Seaton,Senate,NE,Republican,1909-12-11,1909.0,43.0,G.I. Generation
81,1949,Edward Sittler,House,PA,Republican,1908-04-21,1908.0,40.0,G.I. Generation
82,1951,Edward Sittler,House,PA,Republican,1908-04-21,1908.0,42.0,G.I. Generation
83,1953,Edward Sittler,House,PA,Republican,1908-04-21,1908.0,44.0,G.I. Generation
73,1933,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,48.0,Pre-G.I.
74,1935,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,50.0,Pre-G.I.
75,1937,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,52.0,Pre-G.I.
76,1939,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,54.0,Pre-G.I.
77,1941,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,56.0,Pre-G.I.
78,1943,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,58.0,Pre-G.I.
79,1945,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,60.0,Pre-G.I.
80,1947,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,62.0,Pre-G.I.
81,1949,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,64.0,Pre-G.I.
82,1951,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,66.0,Pre-G.I.
83,1953,Karl Stefan,House,NE,Republican,1884-03-01,1884.0,68.0,Pre-G.I.
77,1941,William Stigler,House,OK,Democrat,1891-07-07,1891.0,49.0,Pre-G.I.
78,1943,William Stigler,House,OK,Democrat,1891-07-07,1891.0,51.0,Pre-G.I.
79,1945,William Stigler,House,OK,Democrat,1891-07-07,1891.0,53.0,Pre-G.I.
80,1947,William Stigler,House,OK,Democrat,1891-07-07,1891.0,55.0,Pre-G.I.
81,1949,William Stigler,House,OK,Democrat,1891-07-07,1891.0,57.0,Pre-G.I.
82,1951,William Stigler,House,OK,Democrat,1891-07-07,1891.0,59.0,Pre-G.I.
83,1953,William Stigler,House,OK,Democrat,1891-07-07,1891.0,61.0,Pre-G.I.
77,1941,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,39.0,G.I. Generation
78,1943,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,41.0,G.I. Generation
79,1945,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,43.0,G.I. Generation
80,1947,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,45.0,G.I. Generation
81,1949,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,47.0,G.I. Generation
82,1951,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,49.0,G.I. Generation
83,1953,Lowell Stockman,House,OR,Republican,1901-04-12,1901.0,51.0,G.I. Generation
76,1939,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,41.0,Pre-G.I.
77,1941,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,43.0,Pre-G.I.
78,1943,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,45.0,Pre-G.I.
79,1945,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,47.0,Pre-G.I.
80,1947,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,49.0,Pre-G.I.
81,1949,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,51.0,Pre-G.I.
82,1951,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,53.0,Pre-G.I.
83,1953,John Sullivan,House,MO,Democrat,1897-10-10,1897.0,55.0,Pre-G.I.
80,1947,Boyd Tackett,House,AR,Democrat,1911-05-09,1911.0,35.0,G.I. Generation
81,1949,Boyd Tackett,House,AR,Democrat,1911-05-09,1911.0,37.0,G.I. Generation
82,1951,Boyd Tackett,House,AR,Democrat,1911-05-09,1911.0,39.0,G.I. Generation
83,1953,Boyd Tackett,House,AR,Democrat,1911-05-09,1911.0,41.0,G.I. Generation
75,1937,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,47.0,Pre-G.I.
76,1939,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,49.0,Pre-G.I.
77,1941,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,51.0,Pre-G.I.
78,1943,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,53.0,Pre-G.I.
79,1945,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,55.0,Pre-G.I.
80,1947,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,57.0,Pre-G.I.
81,1949,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,59.0,Pre-G.I.
82,1951,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,61.0,Pre-G.I.
83,1953,Robert Taft,Senate,OH,Republican,1889-09-08,1889.0,63.0,Pre-G.I.
72,1931,Charles Tobey,House,NH,Republican,1880-07-22,1880.0,50.0,Pre-G.I.
73,1933,Charles Tobey,House,NH,Republican,1880-07-22,1880.0,52.0,Pre-G.I.
74,1935,Charles Tobey,House,NH,Republican,1880-07-22,1880.0,54.0,Pre-G.I.
75,1937,Charles Tobey,House,NH,Republican,1880-07-22,1880.0,56.0,Pre-G.I.
76,1939,Charles Tobey,House,NH,Republican,1880-07-22,1880.0,58.0,Pre-G.I.
75,1937,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,56.0,Pre-G.I.
76,1939,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,58.0,Pre-G.I.
77,1941,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,60.0,Pre-G.I.
78,1943,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,62.0,Pre-G.I.
79,1945,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,64.0,Pre-G.I.
80,1947,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,66.0,Pre-G.I.
81,1949,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,68.0,Pre-G.I.
82,1951,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,70.0,Pre-G.I.
83,1953,Charles Tobey,Senate,NH,Republican,1880-07-22,1880.0,72.0,Pre-G.I.
77,1941,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,42.0,Pre-G.I.
78,1943,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,44.0,Pre-G.I.
79,1945,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,46.0,Pre-G.I.
80,1947,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,48.0,Pre-G.I.
81,1949,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,50.0,Pre-G.I.
82,1951,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,52.0,Pre-G.I.
83,1953,Harry Towe,House,NJ,Republican,1898-11-03,1898.0,54.0,Pre-G.I.
80,1947,Thomas Underwood,House,KY,Democrat,1898-03-03,1898.0,48.0,Pre-G.I.
81,1949,Thomas Underwood,House,KY,Democrat,1898-03-03,1898.0,50.0,Pre-G.I.
82,1951,Thomas Underwood,House,KY,Democrat,1898-03-03,1898.0,52.0,Pre-G.I.
81,1949,Thomas Underwood,Senate,KY,Democrat,1898-03-03,1898.0,50.0,Pre-G.I.
82,1951,Thomas Underwood,Senate,KY,Democrat,1898-03-03,1898.0,52.0,Pre-G.I.
79,1945,Richard Vail,House,IL,Republican,1895-08-31,1895.0,49.0,Pre-G.I.
80,1947,Richard Vail,House,IL,Republican,1895-08-31,1895.0,51.0,Pre-G.I.
81,1949,Richard Vail,House,IL,Republican,1895-08-31,1895.0,53.0,Pre-G.I.
82,1951,Richard Vail,House,IL,Republican,1895-08-31,1895.0,55.0,Pre-G.I.
83,1953,Richard Vail,House,IL,Republican,1895-08-31,1895.0,57.0,Pre-G.I.
81,1949,Albert Vaughn,House,PA,Republican,1894-10-09,1894.0,54.0,Pre-G.I.
82,1951,Albert Vaughn,House,PA,Republican,1894-10-09,1894.0,56.0,Pre-G.I.
83,1953,Albert Vaughn,House,PA,Republican,1894-10-09,1894.0,58.0,Pre-G.I.
80,1947,Philip Welch,House,MO,Democrat,1895-04-04,1895.0,51.0,Pre-G.I.
81,1949,Philip Welch,House,MO,Democrat,1895-04-04,1895.0,53.0,Pre-G.I.
82,1951,Philip Welch,House,MO,Democrat,1895-04-04,1895.0,55.0,Pre-G.I.
83,1953,Philip Welch,House,MO,Democrat,1895-04-04,1895.0,57.0,Pre-G.I.
81,1949,Herman Welker,Senate,ID,Republican,1906-12-11,1906.0,42.0,G.I. Generation
82,1951,Herman Welker,Senate,ID,Republican,1906-12-11,1906.0,44.0,G.I. Generation
